,id,review,target,label,predict,terms
839,957145:3,"I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!","Dining Garden,Jazz Bar,Thin Crust Pizzas,Lasagna Menu","AMBIENCE,AMBIENCE,FOOD,FOOD",AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE,additions|years|jazz|bar|menu|lasagnas
840,958809:1,I have to say I have never had a disapointing meal here.,meal,FOOD,FOOD,meal
841,958809:2,We could have made a meal of the yummy dumplings from the dumpling menu.,dumplings,FOOD,FOOD|FOOD|FOOD,meal|dumplings|menu
842,958809:3,"Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.","BBQ Salmon,Sea Bass,Crispy Duck","FOOD,FOOD,FOOD",SERVICE|FOOD,room|duck
843,ADLT#8:2,Great food.,food,FOOD,FOOD,food
844,ADLT#2:1,"The pastas are incredible, the risottos (particularly the sepia) are fantastic and the braised rabbit is amazing.","pastas,risottos,sepia,braised rabbit","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,pastas|risottos|sepia|rabbit
845,BFC#4:0,Overpriced and not tasty ,"NULL,NULL","PRICES,FOOD",,
846,BFC#4:1,The food here was mediocre at best. ,food,FOOD,FOOD,food
847,BFC#4:2,It was totally overpriced- fish and chips was about $15.... ,"NULL,fish and chips","PRICES,PRICES",FOOD|FOOD,fish|chips
848,BHD#9:0,Tasty Dog!,Dog,FOOD,FOOD,dog
849,BHD#9:1,"An awesome organic dog, and a conscious eco friendly establishment.","dog,establishment",FOOD,FOOD|FOOD|AMBIENCE,dog|eco|establishment
850,BHD#9:2,One of the best hot dogs I have ever eaten.,,FOOD,FOOD,dogs
851,BzG#1:1,But the best pork souvlaki I ever had is the main thing.,pork souvlaki,FOOD,FOOD|FOOD|AMBIENCE,pork|souvlaki|thing
852,EVPK#10:0,Super YUMMY Pizza!,Pizza,FOOD,,
853,EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant.,restaurant,AMBIENCE,SERVICE|AMBIENCE,friend|restaurant
854,EVPK#10:2,"I LOOOVE their eggplant pizza, as well as their pastas!","eggplant pizza,pastas","FOOD,FOOD",FOOD|FOOD,pizza|pastas
855,EVPK#10:3,"We had half/half pizza, mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza!",half/half pizza,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|PRICES|FOOD,half/half|pizza|mine|friend|buffalo|size|pizza
856,Z#3:0,"Excellent food, although the interior could use some help.","food,interior","FOOD,AMBIENCE",FOOD|AMBIENCE|FOOD,food|interior|help
857,Z#3:1,"The space kind of feels like an Alice in Wonderland setting, without it trying to be that.",space,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,space|kind|setting
858,Z#3:2,"I paid just about $60 for a good meal, though :)","meal,meal","FOOD,PRICES",FOOD,meal
859,Z#3:3,Great sake!,sake,FOOD,FOOD,sake
860,Y#7:0,"Reliable, Fresh Sushi",Sushi,FOOD,FOOD,sushi
861,Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious.,"sashimi,rolls,rolls","FOOD,FOOD,FOOD",FOOD|FOOD,sashimi|rolls
862,Y#7:3,Have never had a problem with service save a missing rice once.,service,SERVICE,FOOD|SERVICE|FOOD,problem|service|rice
863,Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week.,Delivery,SERVICE,PRICES|AMBIENCE|FOOD|FOOD|FOOD,delivery|spot|weather|day|week
864,Y#7:5,Delivery guy sometimes get upset if you don't tip more than 10%.,Delivery guy,SERVICE,SERVICE|SERVICE|PRICES,delivery|guy|%
865,Y#3:0,Best. Sushi. Ever.,Sushi,FOOD,PRICES,best
866,Y#3:1,This place has ruined me for neighborhood sushi.,sushi,FOOD,AMBIENCE|AMBIENCE|FOOD,place|neighborhood|sushi
867,Y#3:2,"Creative, consistent, fresh.","NULL,NULL","FOOD,FOOD",,
868,Y#3:3,"Excellent sashimi, and the millennium roll is beyond delicious.","sashimi,millennium roll","FOOD,FOOD",FOOD|FOOD,sashimi|roll
869,Y#3:4,Not cheap but very yummy.,"NULL,NULL","PRICES,FOOD",,
870,Y#2:1,"The place is a bit hidden away, but once you get there, it's all worth it.","place,place",AMBIENCE,AMBIENCE|AMBIENCE,place|bit
871,Y#2:2,not only is the food,"food,NULL",FOOD,FOOD,food
872,WE#9:3,"The waiter was attentive, the food was delicious and the views of the city were great.","waiter,food,views of the city","SERVICE,FOOD,AMBIENCE",SERVICE|FOOD|AMBIENCE|AMBIENCE,waiter|food|views|city
873,TR#3:0,Great place to relax and enjoy your dinner,place,AMBIENCE,AMBIENCE|FOOD,place|dinner
874,TR#3:1,There is something about their atmosphere that makes me come back nearly every week.,atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,something|atmosphere|week
875,TR#3:3,Good food: my favorite is the seafood spaghetti.,"food,seafood spaghetti","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,food|favorite|seafood|spaghetti
876,TM#7:0,Excellent food for great prices,"food,food","FOOD,PRICES",FOOD|PRICES,food|prices
877,TM#7:2,The wait staff is very courteous and accomodating.,wait staff,SERVICE,SERVICE|SERVICE,wait|staff
878,TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour, but be richly rewarded when you savor the delicious indo-chinese food.","space,indo-chinese food",FOOD,AMBIENCE|FOOD|FOOD|FOOD,space|minutes|hour|food
879,RL#7:2,i love their chicken pasta cant remember the name but is sooo good,chicken pasta,FOOD,FOOD|FOOD|FOOD|AMBIENCE,chicken|pasta|cant|name
880,RL#3:1,"im not necessarily fanatical about this place, but it was a fun time for low pirces.","place,place",PRICES,AMBIENCE|AMBIENCE|FOOD|AMBIENCE|AMBIENCE,im|place|fun|time|pirces
881,RL#3:2,"lobster was good, nothing spectacular.",lobster,FOOD,FOOD|FOOD,lobster|nothing
882,PP#9:1,I think the pizza is so overrated and was under cooked.,pizza,FOOD,FOOD,pizza
883,PP#9:2,Had no flavor and the staff is rude and not attentive.,"staff,NULL","SERVICE,FOOD",FOOD|SERVICE,flavor|staff
884,PP#4:1,I wasn't here for the pizza so I can't comment on that yet but what I had was very good.,,FOOD,FOOD,pizza
885,PP#4:2,The service was quick and friendly.,service,SERVICE,SERVICE,service
886,PP#4:3,Everyone was smiling so that made me feel welcome.,,SERVICE,SERVICE,everyone
887,PP#4:4,I thought the restaurant was nice and clean.,"restaurant,restaurant",AMBIENCE,FOOD,restaurant
888,PP#4:5,I ordered the vitello alla marsala and I was pretty impressed.,vitello alla marsala,FOOD,FOOD,vitello
889,PP#4:6,The veal and the mushrooms were cooked perfectly.,"veal,mushrooms","FOOD,FOOD",FOOD|FOOD,veal|mushrooms
890,PP#4:7,The potato balls were not dry at all... in fact it was buttery.,potato balls,FOOD,FOOD|FOOD|FOOD,potato|balls|fact
891,P#1:1,"Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.","bartender,service,food,waitresses","SERVICE,SERVICE,FOOD,SERVICE",FOOD|FOOD|FOOD|SERVICE|FOOD|SERVICE|SERVICE|FOOD|PRICES,bartender|didnt|drinks|service|food|waitresses|men|bar|customers
892,RL#9:1,the food is always fresh ...,food,FOOD,FOOD,food
893,Y#5:0,overpriced japanese food with mediocre service,"japanese food,service","PRICES,SERVICE",FOOD|SERVICE,food|service
894,Y#5:2,Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki,FOOD,FOOD|FOOD|FOOD|FOOD,chicken|teriyaki|tomato|pimentos
895,Y#5:3,food was luke warm.,food,FOOD,FOOD,food
896,Y#5:4,The waitress was not attentive at all.,waitress,SERVICE,SERVICE,waitress
897,Y#5:5,I was looking for banana tempura for dessert and they dont have.,dessert,FOOD,FOOD|FOOD|FOOD,banana|tempura|dessert
898,TFS#8:0,"Not because you are ""The Four Seasons""... – you are allowed to charge an arm and a leg for a romatic dinner.",The Four Seasons,PRICES,,
899,TFS#8:1,"The food was excellent as well as service, however, I left The Four Seasons very dissappointed.","food,service,The Four Seasons","FOOD,SERVICE",FOOD|SERVICE,food|service
900,TFS#8:2,I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.,dinner,PRICES,FOOD|FOOD,dinner|feet
901,Y#4:0,"Red Dragon Roll - my favorite thing to eat, of any food group - hands down",Red Dragon Roll,FOOD,AMBIENCE|FOOD|FOOD|FOOD,thing|food|group|hands
902,Y#4:1,Just go to Yamato and order the Red Dragon Roll.,"Yamato,Red Dragon Roll",FOOD,,
903,Y#4:2,"If you don't like it, I don't know what to tell you.",,FOOD,,
904,Y#4:3,The Seafood Dynamite is also otherworldly.,Seafood Dynamite,FOOD,,
905,Y#4:4,I'm not even going to bother to describe it; it speaks for itself.,,FOOD,,
906,Y#6:0,Favorite Sushi in NYC,Sushi,FOOD,,
907,Y#6:2,"An unpretentious spot in Park Slope, the sushi is consistently good, the service is pleasant, effective and unassuming.","spot,sushi,service","AMBIENCE,FOOD,SERVICE",AMBIENCE|FOOD|SERVICE,spot|sushi|service
908,Y#6:3,"In the summer months, the back garden area is really nice.",back garden area,AMBIENCE,FOOD|FOOD|FOOD|AMBIENCE,summer|months|garden|area
909,Y#6:4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food.,"rolls,japanese food,japanese food","FOOD,FOOD,FOOD",FOOD|FOOD|AMBIENCE|FOOD,rolls|sushi|place|food
910,Y#6:5,"The Dancing, White River and Millenium rolls are musts.","Dancing, White River and Millenium rolls",FOOD,FOOD|FOOD|AMBIENCE,dancing|rolls|musts
911,P#10:0,Gross food – Wow-,food,FOOD,,
912,P#10:1,I can't remember the last time I had such gross food in New York.,food,FOOD,AMBIENCE|FOOD,time|food
913,P#10:2,My quesadilla tasted like it had been made by a three-year old with no sense of proportion or flavor.,"quesadilla,quesadilla","FOOD,FOOD",FOOD|FOOD|PRICES|FOOD,quesadilla|sense|proportion|flavor
914,P#10:3,And $11 for a plate of bland guacamole?,"guacamole,guacamole","FOOD,PRICES",FOOD|FOOD,plate|guacamole
915,P#10:5,"Don't get me started on the margaritas, either.",margaritas,FOOD,FOOD,margaritas
916,P#10:6,Mine tasted like the bartender had forgotten to add the tequila.,,FOOD,FOOD|FOOD,bartender|tequila
917,TM#3:0,Great Indian Food!,Indian Food,FOOD,,
918,TM#3:2,When I got there the place was packed but they made sure to seat me quickly.,,SERVICE,AMBIENCE|SERVICE,place|seat
919,TM#3:3,"The food was good, the place was clean and affordable.","food,place,place","FOOD,AMBIENCE,PRICES",FOOD|AMBIENCE,food|place
920,TR#1:0,"This is one of my favorite spot, very relaxing the food is great all the times , celebrated my engagement and my wedding here , it was very well organized .","NULL,NULL,food,NULL","AMBIENCE,FOOD",AMBIENCE|FOOD|FOOD|SERVICE|FOOD,spot|food|times|engagement|wedding
921,TR#1:1,The staff is very good.,staff,SERVICE,SERVICE,staff
922,TR#1:2,Love their drink menu.,drink menu,FOOD,FOOD|FOOD|FOOD,love|drink|menu
923,TR#1:3,I highly recommend this beautiful place.,"place,place",AMBIENCE,AMBIENCE,place
924,TR#8:2,They honored reservation on Sunday afternoon very well. ,,SERVICE,SERVICE|FOOD,reservation|afternoon
925,TR#8:4,We were offered water for the table but were not told the Voss bottles of water were $8 a piece.,Voss bottles of water,PRICES,FOOD|SERVICE|FOOD|FOOD|AMBIENCE,water|table|bottles|water|piece
926,TR#8:5,Food was OK.,Food,FOOD,,
927,TR#8:6,Nice view of river and NYC.,view of river and NYC,AMBIENCE,AMBIENCE|AMBIENCE,view|river
928,BG#1:2,Great survice,survice,SERVICE,SERVICE,survice
929,ADLT#4:0,MMMMMMMMMmmmmmm so delicious,,FOOD,AMBIENCE,mmmmmmmmmmmmmmm
930,CLF#1:0,A beautifully designed dreamy Egyptian restaurant that gets sceney at night.,Egyptian restaurant,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE,restaurant|sceney|night
931,CLF#1:1,Watch the talented belly dancers as you enjoy delicious baba ganoush that's more lemony than smoky.,"baba ganoush,belly dancers","FOOD,AMBIENCE",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,belly|dancers|baba|ganoush|lemony|smoky
932,CLF#1:2,"Oh, and there's hookah.",hookah,AMBIENCE,FOOD,hookah
933,P#9:0,Raymond the bartender rocks!,Raymond,SERVICE,SERVICE|SERVICE,bartender|rocks
934,P#9:2,"The drinks are great, especially when made by Raymond.","drinks,Raymond","FOOD,SERVICE",FOOD,drinks
935,P#9:3,The omlette for brunch is great...,omlette for brunch,FOOD,FOOD|FOOD,omlette|brunch
936,P#9:4,"the spinach is fresh, definately not frozen...",spinach,FOOD,FOOD,spinach
937,P#9:5,"quacamole at pacifico is yummy, as are the wings with chimmichuri.","quacamole,wings with chimmichuri","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,quacamole|pacifico|wings|chimmichuri
938,P#9:6,A weakness is the chicken in the salads.,chicken in the salads,FOOD,PRICES|FOOD|FOOD,weakness|chicken|salads
939,P#9:7,"It's just average, just shredded, no seasoning on it.",,FOOD,FOOD,seasoning
940,P#9:8,"Also, I personally wasn't a fan of the portobello and asparagus mole.",portobello and asparagus mole,FOOD,FOOD|FOOD|FOOD|FOOD,fan|portobello|asparagus|mole
941,P#9:9,"Overall, decent food at a good price, with friendly people.","food,food,people","FOOD,PRICES,SERVICE",FOOD|PRICES|FOOD,food|price|people
942,BG#6:1,Decor needs to be upgraded but the food is amazing!,"Decor,food","AMBIENCE,FOOD",AMBIENCE|FOOD,decor|food
943,BzG#4:0,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,gyros,FOOD,FOOD|AMBIENCE|AMBIENCE,souvlaki|spot|gyros
944,BzG#4:2,"What really makes it shine is the food, which is aggressively seasoned with Cyrpriot spices, and all made in-house (even the gyro meat and sausages), and made of much higher quality ingredients that might otherwise be expected.","food,gyro meat,sausages,ingredients","FOOD,FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,shine|food|cyrpriot|spices|in-house|gyro|meat|sausages|quality|ingredients
945,BzG#4:3,"All the various Greek and Cypriot dishes are excellent, but the gyro is the reason to come--if you don't eat one your trip was wasted.","Greek and Cypriot dishes,gyro","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,dishes|gyro|reason|trip
946,NP#10:2,"Great food, amazing service, this place is a class act.","food,service,place","FOOD,SERVICE",FOOD|SERVICE|AMBIENCE|FOOD|AMBIENCE,food|service|place|class|act
947,NP#10:3,The veal was incredible last night.,veal,FOOD,FOOD|FOOD,veal|night
948,NP#10:4,"Fresh, mind blowing flavors.",,FOOD,FOOD|FOOD,mind|flavors
949,BHD#2:2,"Delicious, creative and fun.","NULL,NULL","FOOD,FOOD",FOOD,fun
950,Z#11:2,It is so romantic.,,AMBIENCE,,
951,Z#11:3,"Its dark, and cozy.. there is always jazz music playing when we go.",,AMBIENCE,,
952,Z#11:4,Most of the booths allow you to sit next to eachother without looking like 'that' couple.,booths,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,booths|eachother|couple
953,Z#11:5,The food is all shared so we get to order together and eat together.,food,FOOD,FOOD,food
954,Z#11:6,I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).,"dishes,dish","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,%|dishes|exceptions|dish|eater
955,WE#4:2,Everyone raved about the atmosphere (elegant rooms and absolutely incomparable views) and the fabulous food!,"atmosphere,rooms,views,food","AMBIENCE,AMBIENCE,AMBIENCE,FOOD",SERVICE|AMBIENCE|AMBIENCE|AMBIENCE|FOOD,everyone|atmosphere|rooms|views|food
956,WE#4:3,Service was wonderful;,Service,SERVICE,,
957,WE#4:4,everyone was cheerfully cooperative and helpful.,,SERVICE,SERVICE,everyone
958,WE#4:5,"Paul, the maitre d', was totally professional and always on top of things.",Paul,SERVICE,FOOD|AMBIENCE,top|things
959,TR#2:1,"Service ok but unfriendly,filthy bathroom.","Service,bathroom","SERVICE,AMBIENCE",AMBIENCE|AMBIENCE,ok|bathroom
960,TR#2:2,The high prices you're going to pay is for the view not for the food.,"view,food,NULL","AMBIENCE,FOOD,PRICES",PRICES|AMBIENCE|FOOD,prices|view|food
961,TR#2:3,"The bar drinks were Eh, ok to say the least.",bar drinks,FOOD,FOOD|FOOD|AMBIENCE,bar|drinks|ok
962,TR#2:4,The stuff tilapia was horrid...tasted like cardboard.,stuff tilapia,FOOD,FOOD|FOOD|FOOD,stuff|tilapia|cardboard
963,TR#2:5,"We thought the dessert would be better, Wrong!",dessert,FOOD,FOOD,dessert
964,TR#2:6,$170 down the toilet...,"NULL,NULL",PRICES,AMBIENCE,toilet
965,TR#2:7,"oh speaking of bathroom , the mens bathroom was disgusting.",mens bathroom,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,bathroom|mens|bathroom
966,TR#2:8,"The floor was wet, the trash can filled with hand towels n all over the floor, no soap, and no hand towels left.",,AMBIENCE,AMBIENCE|FOOD|FOOD|FOOD|FOOD|AMBIENCE|FOOD|FOOD|FOOD,floor|trash|hand|towels|n|floor|soap|hand|towels
967,TFS#10:2,The wine list was extensive - though the staff did not seem knowledgeable about wine pairings.,"wine list,staff","FOOD,SERVICE",FOOD|FOOD|SERVICE|FOOD|AMBIENCE,wine|list|staff|wine|pairings
968,TFS#10:3,"The bread we received was horrible - rock hard and cold - and the ""free"" appetizer of olives was disappointing.","bread,appetizer of olives","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,bread|rock|appetizer|olives
